user_id,timestamp,ip_address,action,login_attempts,file_size,anomaly_type,label
5338,2024-10-08 12:08:20.156988,192.168.8.43,network traffic,0,0.0,None,0
5339,2024-09-30 07:31:23.995061,172.23.195.248,file access,0,32.31,None,0
5339,2024-10-12 14:27:12.939419,172.16.126.81,login,6,0.0,Brute_Force,1
5344,2024-09-19 22:38:48.580976,192.168.54.40,network traffic,0,0.0,None,0
5346,2024-09-16 18:28:49.400550,172.28.30.74,network traffic,0,0.0,None,0
5348,2024-09-23 01:08:20.045429,172.17.98.63,usb insert,0,0.0,None,0
5351,2024-09-26 10:21:17.811098,192.168.212.24,file access,0,40.55,Brute_Force,1
5351,2024-10-11 09:06:47.969079,10.146.132.121,file access,0,12.69,None,0
5352,2024-09-24 00:01:14.723956,172.23.169.43,login,9,0.0,None,0
5353,2024-09-27 15:55:54.145522,10.196.99.156,login,10,0.0,None,0
5355,2024-09-19 14:44:31.128729,10.174.229.58,file access,0,18.03,None,0
5355,2024-09-25 14:23:52.482003,10.227.111.202,file access,0,38.02,None,0
5355,2024-09-25 22:40:58.599644,192.168.30.138,remote login,5,0.0,None,0
5359,2024-10-05 16:04:47.302770,192.168.215.69,file access,0,21.95,None,0
5360,2024-09-25 05:55:53.604212,192.168.210.8,remote login,10,0.0,None,0
5361,2024-09-22 11:05:48.518655,192.168.30.123,login,3,0.0,None,0
5361,2024-10-04 21:28:10.279162,10.74.63.12,usb insert,0,0.0,None,0
5363,2024-09-21 12:44:41.573294,192.168.243.207,usb insert,0,0.0,None,0
5363,2024-10-11 08:15:45.099538,192.168.219.200,login,4,0.0,None,0
5364,2024-10-09 23:55:30.973976,10.132.163.21,login,3,0.0,None,0
5365,2024-09-15 21:42:53.969730,172.25.246.169,network traffic,0,0.0,DDoS_Attempt,1
5365,2024-09-25 05:31:40.420248,172.27.0.161,file access,0,49.74,None,0
5366,2024-10-04 20:17:32.764136,172.22.238.214,usb insert,0,0.0,None,0
5367,2024-09-26 00:01:24.591233,172.28.99.230,usb insert,0,0.0,None,0
5367,2024-10-10 12:35:09.832097,192.168.188.203,file access,0,6.63,None,0
5368,2024-09-13 00:33:02.408385,192.168.197.163,usb insert,0,0.0,None,0
5369,2024-09-17 20:58:30.535948,192.168.61.111,file access,0,12.22,None,0
5371,2024-09-28 10:09:40.314623,172.16.255.85,file access,0,26.82,None,0
5372,2024-09-24 19:03:32.709628,192.168.5.115,exfiltration,0,39.01,Data_Exfil,1
5372,2024-09-28 08:45:47.757540,172.20.163.65,network traffic,0,0.0,DDoS_Attempt,1
5372,2024-10-08 15:12:31.097890,10.144.212.50,login,4,0.0,None,0
5377,2024-10-02 06:37:34.672704,192.168.99.222,login,4,0.0,None,0
5382,2024-09-16 03:45:28.010140,10.156.104.53,file access,0,19.0,None,0
5382,2024-10-01 11:05:25.873659,172.17.129.184,file access,0,46.45,None,0
5382,2024-10-11 22:02:09.234790,172.27.61.203,file access,0,36.87,None,0
5384,2024-09-18 14:12:44.941682,10.140.45.3,usb insert,0,0.0,Brute_Force,1
5384,2024-09-19 16:56:37.044169,10.245.104.167,usb insert,0,0.0,None,0
5384,2024-10-01 22:17:23.025630,10.173.200.82,login,5,0.0,None,0
5386,2024-09-13 07:16:39.811571,192.168.235.110,login,5,0.0,None,0
5387,2024-09-28 16:07:26.109972,10.216.5.75,file access,0,2.32,None,0
5388,2024-09-13 04:12:16.240485,10.241.122.154,file access,0,31.27,None,0
5388,2024-10-09 02:54:39.688981,10.63.247.222,remote login,2,0.0,None,0
5391,2024-09-22 18:58:34.644743,172.21.233.255,remote login,5,0.0,None,0
5394,2024-09-29 01:17:22.851396,10.41.230.188,usb insert,0,0.0,None,0
5395,2024-10-08 09:26:06.762631,172.30.109.117,login,4,0.0,Brute_Force,1
5396,2024-09-14 22:29:51.569936,10.94.123.60,usb insert,0,0.0,None,0
5397,2024-09-22 23:13:07.968361,10.154.236.27,network traffic,0,0.0,None,0
5397,2024-09-24 00:30:11.605389,192.168.146.215,remote login,9,0.0,None,0
5397,2024-09-24 08:51:44.036689,172.27.142.52,remote login,2,0.0,DDoS_Attempt,1
5398,2024-09-18 01:28:40.727196,172.28.24.11,file access,0,26.25,None,0
5403,2024-09-25 01:26:50.569752,172.31.212.43,remote login,5,0.0,Brute_Force,1
5404,2024-09-28 09:36:37.904361,192.168.133.77,usb insert,0,0.0,None,0
5409,2024-09-16 02:02:36.632378,172.22.140.96,network traffic,0,0.0,None,0
5409,2024-09-28 18:22:01.238245,172.26.84.137,network traffic,0,0.0,None,0
5409,2024-10-05 19:57:52.167014,10.139.162.85,file access,0,48.33,None,0
5410,2024-09-13 18:57:27.729517,10.38.106.219,login,5,0.0,None,0
5410,2024-09-27 18:11:39.293896,192.168.67.171,file access,0,21.19,None,0
5411,2024-09-30 01:47:28.746826,172.28.180.67,file access,0,48.63,None,0
5413,2024-10-07 06:52:45.981095,10.105.73.230,file access,0,47.21,None,0
5415,2024-09-16 18:44:00.409218,192.168.4.144,file access,0,36.92,None,0
5415,2024-09-25 05:39:21.229538,10.116.136.243,usb insert,0,0.0,USB_Access,1
5416,2024-10-03 12:31:21.217541,172.17.227.70,file access,0,7.39,None,0
5420,2024-09-18 17:10:45.375895,172.20.190.13,file access,0,24.13,None,0
5421,2024-09-20 15:06:53.993513,172.22.169.113,file access,0,7.88,None,0
5422,2024-09-15 12:38:33.536641,172.30.193.88,login,2,0.0,None,0
5422,2024-09-22 19:52:06.177290,172.24.8.81,login,8,0.0,None,0
5423,2024-09-28 13:05:37.753036,10.198.2.159,file access,0,21.94,None,0
5426,2024-10-05 09:02:16.063612,10.138.1.59,login,1,0.0,None,0
5427,2024-09-12 15:56:02.252551,172.26.87.94,usb insert,0,0.0,None,0
5428,2024-09-18 18:24:00.385677,10.60.213.187,file access,0,49.56,None,0
5428,2024-09-24 06:46:34.713363,10.170.157.107,usb insert,0,0.0,None,0
5430,2024-09-18 10:47:25.467253,10.53.167.137,usb insert,0,0.0,None,0
5432,2024-09-22 07:16:56.034049,192.168.184.158,login,1,0.0,None,0
5436,2024-09-27 17:03:30.793553,10.144.168.22,file access,0,45.64,None,0
5438,2024-10-09 02:29:00.061241,172.16.12.234,usb insert,0,0.0,None,0
5441,2024-10-12 13:29:21.057975,172.19.93.70,usb insert,0,0.0,None,0
5442,2024-10-11 09:50:15.336100,10.10.97.20,usb insert,0,0.0,None,0
5443,2024-09-28 16:24:14.023859,192.168.180.6,file access,0,45.28,None,0
5443,2024-10-10 06:20:28.958537,192.168.39.144,file access,0,42.79,None,0
5444,2024-10-07 07:49:05.034269,10.107.5.48,usb insert,0,0.0,None,0
5446,2024-10-09 02:11:46.763051,192.168.43.44,login,8,0.0,Brute_Force,1
5447,2024-10-09 11:37:11.784320,10.210.123.145,network traffic,0,0.0,None,0
5448,2024-09-17 14:53:53.930271,192.168.163.7,remote login,4,0.0,None,0
5448,2024-09-20 19:39:07.984014,172.29.245.212,exfiltration,9,0.0,Data_Exfil,1
5448,2024-10-05 15:07:13.468423,192.168.114.120,file access,0,24.68,None,0
5450,2024-10-04 01:20:38.832517,192.168.250.17,file access,0,3.28,None,0
5451,2024-09-21 03:23:05.765604,192.168.207.189,file access,0,20.26,None,0
5453,2024-10-06 21:03:06.788396,172.20.129.235,remote login,10,0.0,None,0
5454,2024-10-11 10:30:26.019835,172.28.75.13,file access,0,30.5,DDoS_Attempt,1
5455,2024-09-24 17:54:34.614345,192.168.171.142,file access,0,37.01,None,0
5457,2024-09-12 23:18:19.577113,192.168.203.128,file access,0,34.12,None,0
5457,2024-10-08 15:56:32.874375,172.27.177.134,file access,0,45.03,None,0
5457,2024-10-08 19:12:27.731577,10.232.17.108,file access,0,15.1,None,0
5458,2024-10-02 00:01:47.125081,10.129.216.245,file access,0,46.93,None,0
5458,2024-10-10 06:25:34.186437,10.40.189.71,file access,0,15.06,None,0
5459,2024-09-21 22:58:17.718761,10.200.67.222,network traffic,0,0.0,None,0
5459,2024-10-11 14:14:41.686207,10.176.91.79,remote login,2,0.0,None,0
5461,2024-09-16 22:23:07.153495,10.133.112.55,exfiltration,0,23.11,Data_Exfil,1
5461,2024-09-29 13:49:14.505533,192.168.136.199,file access,0,16.97,DDoS_Attempt,1
5462,2024-09-14 02:53:45.407141,10.37.227.103,remote login,3,0.0,None,0
5463,2024-09-12 21:13:44.797700,192.168.101.201,remote login,3,0.0,None,0
5465,2024-09-18 18:17:42.280798,172.21.4.52,file access,0,6.15,None,0
5465,2024-09-18 19:30:29.421798,10.189.16.175,usb insert,0,0.0,None,0
5465,2024-10-05 15:33:21.248885,172.25.12.122,usb insert,0,0.0,None,0
5466,2024-09-22 17:51:46.852912,10.126.240.130,network traffic,0,0.0,None,0
5466,2024-09-29 15:08:59.598881,10.96.37.63,exfiltration,0,0.0,Data_Exfil,1
5466,2024-09-30 02:02:34.355890,10.182.209.153,usb insert,0,0.0,None,0
5468,2024-10-07 01:41:10.010564,10.172.8.35,file access,0,9.15,None,0
5469,2024-09-29 23:58:20.821734,172.19.84.70,file access,0,48.18,None,0
5470,2024-10-04 13:19:31.978223,10.215.84.253,file access,0,25.75,None,0
5471,2024-10-05 10:39:19.860500,192.168.68.23,file access,0,46.18,None,0
5474,2024-09-12 23:07:48.319963,172.16.255.146,file access,0,47.62,None,0
5474,2024-09-24 00:02:25.915931,192.168.50.120,file access,0,34.28,None,0
5475,2024-10-06 08:48:34.871079,10.6.231.232,login,9,0.0,None,0
5476,2024-10-02 08:47:11.084173,10.91.207.80,file access,0,35.59,None,0
5479,2024-09-20 10:31:16.350804,10.157.236.202,network traffic,0,0.0,None,0
5480,2024-09-21 07:16:01.046771,172.18.219.5,login,4,0.0,None,0
5481,2024-09-27 04:09:08.938822,10.106.64.226,file access,0,22.69,None,0
5482,2024-09-19 12:11:01.576078,10.193.67.21,file access,0,42.52,None,0
5482,2024-09-20 12:19:12.088511,192.168.207.183,usb insert,0,0.0,None,0
5482,2024-09-28 15:30:40.642104,192.168.27.136,file access,0,29.73,None,0
5482,2024-10-03 12:13:01.024590,192.168.117.98,exfiltration,0,3.71,Data_Exfil,1
5483,2024-10-05 20:01:37.373276,172.29.172.136,network traffic,0,0.0,None,0
5483,2024-10-08 22:29:37.665084,192.168.57.152,remote login,2,0.0,None,0
5485,2024-10-06 18:21:47.813280,172.26.144.243,login,8,0.0,None,0
5485,2024-10-11 14:05:34.045673,192.168.223.254,usb insert,0,0.0,USB_Access,1
5486,2024-10-07 18:36:37.507323,172.26.247.6,login,9,0.0,None,0
5488,2024-09-13 07:41:48.680630,10.237.235.74,login,3,0.0,None,0
5488,2024-09-16 09:10:54.407593,10.137.21.190,usb insert,0,0.0,None,0
5489,2024-09-28 22:33:37.958077,192.168.30.147,remote login,6,0.0,None,0
5489,2024-10-07 11:28:11.274345,10.28.20.5,remote login,9,0.0,None,0
5490,2024-09-29 19:38:11.384120,10.5.158.157,exfiltration,0,0.0,Data_Exfil,1
5490,2024-10-04 22:12:18.678755,10.22.178.97,file access,0,35.57,None,0
5490,2024-10-08 19:06:23.492338,192.168.6.54,remote login,6,0.0,None,0
5491,2024-09-13 12:36:11.947408,192.168.212.140,login,9,0.0,None,0
5493,2024-09-15 20:19:17.510353,10.204.61.114,login,8,0.0,None,0
5494,2024-09-20 07:21:41.762567,10.226.165.82,usb insert,0,0.0,None,0
5497,2024-09-15 14:53:35.517777,192.168.134.209,remote login,1,0.0,Brute_Force,1
5497,2024-09-27 21:42:59.314019,10.122.90.67,file access,0,7.58,None,0
5497,2024-10-10 23:35:28.923867,172.28.177.159,file access,0,34.31,None,0
5498,2024-10-10 21:15:09.848041,192.168.244.114,file access,0,32.35,None,0
5499,2024-09-21 10:17:42.801873,172.24.218.108,file access,0,30.08,None,0
5501,2024-10-03 08:55:27.731198,10.200.147.174,usb insert,0,0.0,None,0
5502,2024-09-29 09:20:16.607094,172.21.31.64,network traffic,0,0.0,None,0
5504,2024-09-23 23:42:43.017262,172.28.138.232,login,8,0.0,None,0
5506,2024-09-30 13:59:56.200939,10.9.192.102,remote login,3,0.0,None,0
5507,2024-09-25 18:16:01.677291,192.168.50.25,network traffic,0,0.0,None,0
5508,2024-10-06 18:34:29.081954,172.25.25.87,exfiltration,0,0.0,Data_Exfil,1
5509,2024-09-20 21:31:57.372290,172.27.89.176,login,8,0.0,None,0
5509,2024-10-11 00:32:01.898614,10.236.1.2,file access,0,13.25,None,0
5511,2024-09-19 04:02:40.975228,172.24.239.184,network traffic,0,0.0,None,0
5512,2024-09-25 11:48:21.116283,172.26.51.249,file access,0,6.66,None,0
5513,2024-10-02 06:50:00.665940,10.55.42.201,exfiltration,0,26.58,Data_Exfil,1
5513,2024-10-10 16:23:55.110839,172.17.140.67,file access,0,37.78,None,0
5514,2024-09-22 15:26:12.183591,10.19.75.202,file access,0,0.64,None,0
5514,2024-10-09 03:29:50.000745,10.36.125.45,login,1,0.0,Brute_Force,1
5516,2024-09-23 09:31:22.742172,10.242.150.250,file access,0,34.28,None,0
5516,2024-10-04 05:00:53.047545,172.27.37.251,file access,0,47.38,None,0
5518,2024-10-03 03:56:26.545136,10.99.173.114,usb insert,0,0.0,None,0
5518,2024-10-11 09:10:49.968224,172.26.29.132,network traffic,0,0.0,None,0
5520,2024-09-22 05:04:24.369630,10.36.174.202,file access,0,7.44,None,0
5523,2024-10-05 22:53:09.868377,10.66.119.74,file access,0,15.25,None,0
5524,2024-09-25 11:58:23.126689,172.17.216.117,network traffic,0,0.0,None,0
5524,2024-10-05 07:53:33.796194,10.32.110.64,exfiltration,5,0.0,Data_Exfil,1
5525,2024-10-06 05:55:35.319733,172.20.168.91,file access,0,48.86,None,0
5527,2024-09-28 22:10:25.999757,172.29.43.161,file access,0,19.42,None,0
5527,2024-10-10 12:09:37.974197,172.17.198.100,file access,0,30.58,None,0
5527,2024-10-11 23:42:22.456199,172.24.167.248,file access,0,47.34,None,0
5530,2024-09-14 11:56:48.266192,172.25.182.37,file access,0,4.32,None,0
5532,2024-09-25 23:54:22.065987,172.27.176.70,file access,0,26.64,None,0
5532,2024-10-04 04:21:32.574548,192.168.59.8,file access,0,40.37,None,0
5532,2024-10-06 06:01:31.750213,192.168.116.115,usb insert,0,0.0,None,0
5536,2024-09-28 08:35:40.687135,10.67.127.158,usb insert,0,0.0,None,0
5537,2024-09-17 03:53:53.636846,10.181.250.231,file access,0,36.49,None,0
5537,2024-09-20 00:13:06.659122,192.168.183.127,login,9,0.0,None,0
5537,2024-09-27 15:37:31.504763,192.168.6.4,file access,0,25.99,None,0
5538,2024-09-27 04:47:17.667058,172.27.57.97,remote login,10,0.0,USB_Access,1
5541,2024-09-14 23:42:25.541205,10.182.15.77,file access,0,30.64,None,0
5541,2024-10-04 15:43:34.493159,172.27.106.36,login,5,0.0,Brute_Force,1
5541,2024-10-10 03:56:03.672433,192.168.182.148,login,1,0.0,None,0
5542,2024-09-18 04:26:51.717089,10.11.169.233,usb insert,0,0.0,None,0
5543,2024-10-04 02:02:55.211501,192.168.181.96,file access,0,36.93,None,0
5545,2024-09-14 02:21:20.443495,192.168.178.7,login,5,0.0,None,0
5545,2024-09-16 01:39:29.584253,172.31.177.219,login,1,0.0,None,0
5545,2024-10-09 09:34:32.926570,10.71.191.110,login,3,0.0,DDoS_Attempt,1
5545,2024-10-10 07:30:50.179672,192.168.100.207,file access,0,21.55,None,0
5549,2024-09-29 22:05:02.703674,172.26.158.158,exfiltration,1,0.0,Data_Exfil,1
5549,2024-10-06 03:01:19.540085,172.22.45.65,network traffic,0,0.0,None,0
5550,2024-10-03 10:57:48.778265,172.31.74.174,usb insert,0,0.0,None,0
5552,2024-09-14 16:30:58.938263,192.168.85.109,file access,0,22.99,None,0
5552,2024-09-15 07:58:00.776830,172.16.191.22,login,8,0.0,None,0
5552,2024-09-30 05:07:17.464110,10.195.173.248,file access,0,29.45,None,0
5553,2024-09-21 02:03:25.992711,172.16.184.127,file access,0,8.37,None,0
5553,2024-10-06 04:22:28.905921,10.237.22.161,file access,0,14.92,None,0
5554,2024-09-16 06:59:07.993023,10.218.45.97,remote login,5,0.0,None,0
5554,2024-09-16 16:57:50.457740,192.168.54.10,file access,0,41.18,None,0
5554,2024-09-26 11:05:45.134057,172.29.93.134,file access,0,25.49,None,0
5555,2024-09-18 21:44:21.936960,192.168.92.116,file access,0,7.97,None,0
5555,2024-09-24 09:24:59.184952,192.168.69.62,login,7,0.0,None,0
5556,2024-09-25 17:09:18.171406,10.117.160.53,remote login,8,0.0,None,0
5559,2024-09-17 10:21:23.249265,10.180.55.216,exfiltration,0,35.06,Data_Exfil,1
5559,2024-10-05 13:30:25.253600,192.168.125.213,file access,0,8.51,None,0
5561,2024-09-19 13:43:11.792519,10.189.194.100,file access,0,11.31,DDoS_Attempt,1
5561,2024-10-06 10:09:09.315073,172.19.158.201,file access,0,6.63,None,0
5562,2024-10-03 16:21:42.714432,172.29.1.129,remote login,1,0.0,None,0
5564,2024-09-15 08:11:48.477289,172.30.209.253,file access,0,23.8,USB_Access,1
5565,2024-09-28 03:45:40.879875,172.19.242.150,login,7,0.0,None,0
5565,2024-10-09 06:59:02.569589,172.20.49.55,usb insert,0,0.0,Brute_Force,1
5568,2024-10-02 03:09:31.833959,10.103.174.175,exfiltration,0,7.09,Data_Exfil,1
5569,2024-09-15 02:11:48.559870,10.167.204.233,file access,0,11.51,None,0
5570,2024-10-01 00:24:30.561248,10.82.28.249,network traffic,0,0.0,None,0
5571,2024-10-12 04:29:59.967103,192.168.221.60,exfiltration,0,10.73,Data_Exfil,1
5574,2024-09-16 15:57:00.404385,10.226.134.90,file access,0,47.45,None,0
5575,2024-10-04 18:36:17.018112,10.223.223.18,file access,0,1.16,None,0
5575,2024-10-12 04:08:08.817601,172.17.223.74,file access,0,27.64,None,0
5576,2024-09-18 03:36:34.889255,192.168.17.229,exfiltration,5,0.0,Data_Exfil,1
5578,2024-09-29 13:46:38.266102,10.239.48.167,file access,0,24.04,None,0
5580,2024-10-03 01:34:54.989618,172.24.193.225,file access,0,26.94,None,0
5580,2024-10-09 06:07:18.753158,10.130.248.232,login,9,0.0,None,0
5581,2024-09-23 05:29:26.470204,172.17.147.46,file access,0,21.15,USB_Access,1
5586,2024-10-10 02:08:26.641653,192.168.174.147,usb insert,0,0.0,None,0
5587,2024-09-14 06:45:43.289611,172.16.216.221,remote login,3,0.0,None,0
5587,2024-10-12 00:08:07.200574,192.168.52.31,file access,0,37.09,DDoS_Attempt,1
5588,2024-09-30 13:59:02.247699,192.168.74.240,file access,0,18.01,None,0
5589,2024-09-19 20:40:37.717657,192.168.142.218,usb insert,0,0.0,None,0
5590,2024-09-18 15:24:47.014673,192.168.183.241,file access,0,24.75,None,0
5591,2024-09-18 06:52:04.595508,192.168.11.185,file access,0,36.79,None,0
5591,2024-09-25 01:33:26.789152,192.168.45.228,remote login,10,0.0,None,0
5592,2024-09-25 06:16:46.415366,192.168.125.161,login,3,0.0,USB_Access,1
5592,2024-10-05 17:28:22.468713,10.2.15.95,login,10,0.0,None,0
5593,2024-10-10 21:33:20.838503,172.18.244.39,network traffic,0,0.0,DDoS_Attempt,1
5595,2024-09-28 07:49:58.831047,192.168.144.71,usb insert,0,0.0,None,0
5596,2024-10-10 09:57:18.511307,192.168.237.53,file access,0,34.98,USB_Access,1
5599,2024-10-07 02:19:33.994925,172.23.8.129,file access,0,38.3,None,0
5602,2024-10-02 17:00:01.831303,192.168.84.225,file access,0,41.57,None,0
5603,2024-09-26 22:49:44.464240,192.168.136.227,remote login,1,0.0,None,0
5605,2024-09-17 12:56:20.220750,172.20.110.5,file access,0,19.6,USB_Access,1
5608,2024-09-14 11:27:51.773716,192.168.177.161,file access,0,12.61,USB_Access,1
5609,2024-09-25 22:24:11.728937,172.28.190.175,login,1,0.0,None,0
5609,2024-10-08 06:54:57.357991,172.20.237.107,file access,0,44.3,None,0
5610,2024-09-27 09:57:49.985887,192.168.39.182,remote login,6,0.0,None,0
5611,2024-10-04 06:10:33.825102,10.198.78.123,network traffic,0,0.0,None,0
5611,2024-10-08 00:12:08.703793,192.168.135.108,network traffic,0,0.0,None,0
5613,2024-10-02 10:06:42.776818,172.29.102.4,file access,0,36.95,None,0
5614,2024-09-24 23:37:21.430865,10.236.139.81,file access,0,19.57,None,0
5615,2024-09-30 22:50:43.781923,172.26.209.142,file access,0,44.32,None,0
5616,2024-09-21 18:11:31.551084,10.126.156.251,login,9,0.0,None,0
5617,2024-09-15 02:56:25.322055,172.16.63.92,file access,0,22.85,None,0
5620,2024-09-25 00:43:19.901983,10.166.14.71,usb insert,0,0.0,None,0
5621,2024-09-24 16:01:59.537580,172.25.62.45,network traffic,0,0.0,None,0
5622,2024-09-19 02:54:16.729864,192.168.116.189,network traffic,0,0.0,None,0
5623,2024-09-23 04:26:07.435544,192.168.188.51,file access,0,10.76,None,0
5625,2024-09-24 23:39:17.495241,172.29.34.193,login,4,0.0,None,0
5625,2024-10-01 00:32:08.534624,10.183.135.3,network traffic,0,0.0,None,0
5625,2024-10-07 17:36:43.557444,10.121.67.213,remote login,4,0.0,None,0
5626,2024-09-20 14:11:12.362047,172.17.160.129,login,7,0.0,None,0
5627,2024-10-06 10:32:42.196416,10.191.19.113,file access,0,14.91,DDoS_Attempt,1
5628,2024-10-03 08:42:31.677790,10.207.26.173,exfiltration,0,0.0,Data_Exfil,1
5629,2024-09-22 04:46:29.091852,10.238.191.48,network traffic,0,0.0,DDoS_Attempt,1
5630,2024-10-04 07:36:32.501144,172.31.65.137,file access,0,36.57,None,0
5631,2024-09-14 14:47:00.547893,172.23.55.28,file access,0,24.04,None,0
5631,2024-10-07 17:03:38.718958,172.27.68.153,file access,0,16.94,None,0
5632,2024-09-22 22:36:29.934501,10.169.38.136,file access,0,37.96,None,0
5632,2024-10-03 22:26:15.405725,172.22.163.4,remote login,10,0.0,None,0
5632,2024-10-04 05:25:56.249655,172.27.40.206,file access,0,33.79,None,0
5635,2024-09-17 06:50:07.228884,172.31.167.147,network traffic,0,0.0,Brute_Force,1
5636,2024-09-12 18:58:34.157954,10.144.77.240,file access,0,46.03,None,0
5636,2024-09-29 15:37:07.384741,10.49.240.223,network traffic,0,0.0,None,0
5638,2024-09-14 13:57:28.426315,192.168.244.35,usb insert,0,0.0,None,0
5639,2024-09-19 22:16:28.489982,10.202.93.220,network traffic,0,0.0,None,0
5640,2024-10-08 18:47:04.996508,192.168.217.186,login,4,0.0,None,0
5641,2024-10-05 14:18:48.949415,172.19.223.187,file access,0,15.3,None,0
5644,2024-10-05 14:08:49.924351,192.168.90.250,remote login,5,0.0,None,0
5646,2024-10-01 06:49:03.638850,172.28.43.33,login,7,0.0,None,0
5646,2024-10-05 10:54:09.869988,192.168.114.149,file access,0,0.83,None,0
5646,2024-10-06 20:33:45.836048,10.103.171.54,file access,0,49.61,None,0
5646,2024-10-08 12:29:03.578451,192.168.246.243,file access,0,22.41,None,0
5646,2024-10-10 20:37:27.257828,172.23.38.133,network traffic,0,0.0,None,0
5647,2024-10-01 02:49:19.397006,192.168.117.94,file access,0,42.49,None,0
5648,2024-09-22 13:30:51.078986,192.168.221.209,usb insert,0,0.0,None,0
5649,2024-10-07 11:24:34.215700,10.72.244.30,remote login,5,0.0,DDoS_Attempt,1
5650,2024-09-22 09:36:36.207057,192.168.37.196,file access,0,45.26,None,0
5651,2024-09-17 10:46:33.032408,192.168.59.170,login,8,0.0,None,0
5651,2024-10-07 13:51:35.793566,172.28.118.38,usb insert,0,0.0,None,0
5652,2024-09-25 14:52:36.138642,172.20.24.141,login,4,0.0,None,0
5652,2024-10-05 07:23:23.958087,192.168.64.157,usb insert,0,0.0,None,0
5652,2024-10-11 12:24:24.447279,10.224.243.88,usb insert,0,0.0,None,0
5653,2024-10-05 10:54:17.201055,192.168.52.138,file access,0,32.04,USB_Access,1
5653,2024-10-06 09:13:29.156397,192.168.234.48,file access,0,3.18,None,0
5657,2024-09-21 09:19:17.249239,10.69.152.254,login,9,0.0,None,0
5658,2024-09-18 21:33:18.961527,10.214.152.124,login,10,0.0,None,0
5659,2024-09-27 22:40:53.226393,10.255.3.35,login,8,0.0,USB_Access,1
5659,2024-10-07 06:09:49.193005,10.136.222.38,network traffic,0,0.0,None,0
5662,2024-09-14 12:58:22.726166,172.23.174.30,file access,0,25.89,None,0
5663,2024-09-20 02:00:31.891853,10.81.148.10,login,8,0.0,None,0
5666,2024-09-19 02:41:07.524623,172.26.223.12,file access,0,5.96,None,0
5666,2024-09-25 22:59:55.527565,192.168.170.198,usb insert,0,0.0,Brute_Force,1
5667,2024-09-18 14:02:28.838557,10.172.98.222,file access,0,48.21,None,0
5667,2024-09-24 22:25:17.879929,10.179.158.50,file access,0,5.9,None,0
5669,2024-09-29 08:13:29.596833,172.17.220.38,login,1,0.0,None,0
5672,2024-09-30 14:15:39.530167,192.168.234.112,usb insert,0,0.0,None,0
5673,2024-10-01 19:38:55.583875,10.204.30.60,network traffic,0,0.0,None,0
5674,2024-10-01 15:24:56.660947,172.16.138.153,exfiltration,0,0.0,Data_Exfil,1
5675,2024-10-04 07:11:48.763982,10.26.4.6,remote login,6,0.0,None,0
5676,2024-10-10 06:25:49.965220,192.168.214.231,login,2,0.0,None,0
5677,2024-10-01 10:27:40.941486,192.168.119.33,file access,0,10.21,None,0
5679,2024-10-10 21:28:48.224750,10.39.207.245,usb insert,0,0.0,None,0
5680,2024-09-22 13:12:34.323220,192.168.215.31,usb insert,0,0.0,None,0
5680,2024-09-22 21:00:48.781463,192.168.27.215,usb insert,0,0.0,Brute_Force,1
5682,2024-09-13 04:37:20.270929,10.186.226.56,exfiltration,0,41.82,Data_Exfil,1
5682,2024-09-27 03:18:59.082015,192.168.216.196,login,3,0.0,None,0
5682,2024-10-06 08:39:33.754614,10.202.242.206,file access,0,5.02,None,0
5682,2024-10-08 10:29:02.987442,10.102.248.72,file access,0,49.85,None,0
5682,2024-10-09 16:38:56.437319,10.28.43.112,file access,0,15.65,None,0
5684,2024-09-15 19:59:50.742599,192.168.181.136,exfiltration,0,49.13,Data_Exfil,1
5684,2024-09-24 01:15:46.239554,192.168.175.128,file access,0,33.52,None,0
5685,2024-10-01 16:14:14.220933,192.168.98.174,exfiltration,0,0.0,Data_Exfil,1
5688,2024-09-14 11:42:48.421348,172.16.217.199,remote login,9,0.0,None,0
5688,2024-09-27 04:49:29.530005,10.61.44.102,file access,0,37.7,None,0
5692,2024-09-29 08:10:23.278696,192.168.171.195,network traffic,0,0.0,None,0
5693,2024-10-03 06:22:48.305068,192.168.227.197,login,9,0.0,None,0
5694,2024-10-03 00:53:17.162397,172.30.140.150,file access,0,14.07,None,0
5694,2024-10-07 01:14:43.441176,172.26.169.224,file access,0,34.69,None,0
5695,2024-09-23 13:52:46.738684,10.95.191.239,login,2,0.0,None,0
5697,2024-09-21 02:21:00.640215,192.168.97.65,file access,0,15.77,None,0
5697,2024-09-26 09:04:02.641044,172.27.16.158,login,3,0.0,None,0
5697,2024-10-11 08:19:23.102990,172.22.16.115,file access,0,7.04,None,0
5698,2024-09-24 18:39:11.642829,10.51.1.68,file access,0,46.68,None,0
5698,2024-09-24 19:09:44.330392,172.27.116.90,network traffic,0,0.0,None,0
5698,2024-10-10 00:32:46.076170,192.168.99.224,file access,0,17.79,None,0
5700,2024-09-20 06:00:48.295124,192.168.148.19,file access,0,4.05,None,0
5700,2024-09-26 11:29:56.090286,10.8.7.33,file access,0,13.31,None,0
5700,2024-10-11 09:13:57.746173,10.177.174.130,file access,0,32.83,None,0
5702,2024-09-25 20:41:14.418147,192.168.61.62,login,4,0.0,None,0
5702,2024-10-05 01:14:59.577063,192.168.36.209,remote login,3,0.0,None,0
5703,2024-09-25 03:57:27.649999,172.17.47.139,login,3,0.0,None,0
